Price,CSNA3.SA_Close
2022-01-06,16.380395889282227
2022-01-07,17.074121475219727
2022-01-10,17.64042854309082
2022-01-11,17.59795379638672
2022-01-12,18.603147506713867
2022-01-13,18.532360076904297
2022-01-14,18.20673179626465
2022-01-17,17.796161651611328
2022-01-18,18.256284713745117
2022-01-19,18.737646102905273
2022-01-20,18.652698516845703
2022-01-21,18.22796630859375
2022-01-24,18.36246681213379
2022-01-25,17.987289428710938
2022-01-26,18.404939651489258
2022-01-27,18.532360076904297
2022-01-28,18.17133903503418
2022-01-31,18.079313278198242
2022-02-01,18.992483139038086
2022-02-02,19.084505081176758
2022-02-03,18.765960693359375
2022-02-04,18.85090446472168
2022-02-07,19.445526123046875
2022-02-08,19.70744514465332
2022-02-09,19.948123931884766
2022-02-10,19.969358444213867
2022-02-11,19.68620491027832
2022-02-14,19.636653900146484
2022-02-15,18.688093185424805
2022-02-16,18.765960693359375
2022-02-17,17.66874122619629
2022-02-18,17.442216873168945
2022-02-21,17.51300811767578
2022-02-22,17.633350372314453
2022-02-23,16.776809692382812
2022-02-24,16.635234832763672
2022-02-25,17.767845153808594
2022-03-02,19.20484733581543
2022-03-03,20.167566299438477
2022-03-04,20.52858543395996
2022-03-07,20.486112594604492
2022-03-08,19.502155303955078
2022-03-09,19.799467086791992
2022-03-10,19.46676254272461
2022-03-11,18.31999397277832
2022-03-14,17.25109100341797
2022-03-15,16.529052734375
2022-03-16,16.91838836669922
2022-03-17,18.263364791870117
2022-03-18,18.178415298461914
2022-03-21,18.645620346069336
2022-03-22,18.39786148071289
2022-03-23,18.567752838134766
2022-03-24,18.90045738220215
2022-03-25,18.815509796142578
2022-03-28,18.596067428588867
2022-03-29,18.433256149291992
2022-03-30,18.886301040649414
2022-03-31,18.426176071166992
2022-04-01,18.511119842529297
2022-04-04,18.709327697753906
2022-04-05,18.22796630859375
2022-04-06,17.718294143676758
2022-04-07,17.81739616394043
2022-04-08,18.21381187438965
2022-04-11,18.050996780395508
2022-04-12,18.20673179626465
2022-04-13,18.6243839263916
2022-04-14,18.008525848388672
2022-04-18,17.52008628845215
2022-04-19,17.59795379638672
2022-04-20,16.87591552734375
2022-04-22,15.580491065979004
2022-04-25,15.169916152954102
2022-04-26,14.214276313781738
2022-04-27,14.865528106689453
2022-04-28,15.198232650756836
2022-04-29,14.915080070495605
2022-05-02,14.652889251708984
2022-05-03,15.303967475891113
2022-05-04,15.706315994262695
2022-05-05,14.777253150939941
2022-05-06,14.608996391296387
2022-05-09,13.950603485107422
2022-05-10,13.138585090637207
2022-05-11,13.350735664367676
2022-05-12,12.611871719360352
2022-05-13,13.109325408935547
2022-05-16,13.460466384887695
2022-05-17,13.694561004638672
2022-05-18,12.897176742553711
2022-05-19,13.826240539550781
2022-05-20,14.513895988464355
2022-05-23,15.091816902160645
2022-05-24,15.33322525024414
2022-05-25,15.362488746643066
2022-05-26,15.8233642578125
2022-05-27,16.313499450683594
2022-05-30,16.218399047851562
2022-05-31,15.976990699768066
2022-06-01,16.2257137298584
2022-06-02,16.79631996154785
2022-06-03,16.67927360534668
2022-06-06,16.094038009643555
2022-06-07,16.189138412475586
2022-06-08,15.391753196716309
2022-06-09,14.367586135864258
2022-06-10,14.360268592834473
2022-06-13,13.489729881286621
2022-06-14,13.262947082519531
2022-06-15,13.123955726623535
2022-06-17,12.450932502746582
2022-06-20,12.326568603515625
2022-06-21,12.246098518371582
2022-06-22,11.682808876037598
2022-06-23,11.448713302612305
2022-06-24,12.041265487670898
2022-06-27,12.414355278015137
2022-06-28,12.487508773803711
2022-06-29,12.070528030395508
2022-06-30,11.295087814331055
2022-07-01,11.031730651855469
2022-07-04,10.921998977661133
2022-07-05,10.724481582641602
2022-07-06,10.783004760742188
2022-07-07,11.353611946105957
2022-07-08,11.009783744812012
2022-07-11,10.453807830810547
2022-07-12,10.417231559753418
2022-07-13,10.512332916259766
2022-07-14,9.839309692382812
2022-07-15,10.124612808227539
2022-07-18,10.24897575378418
2022-07-19,10.490386009216309
2022-07-20,10.556224822998047
2022-07-21,10.578171730041504
2022-07-22,10.541593551635742
2022-07-25,10.636695861816406
2022-07-26,10.505017280578613
2022-07-27,10.724481582641602
2022-07-28,10.848845481872559
2022-07-29,10.761058807373047
2022-08-01,10.336761474609375
2022-08-02,10.505017280578613
2022-08-03,10.358707427978516
2022-08-04,10.965890884399414
2022-08-05,11.25851058959961
2022-08-08,11.163409233093262
2022-08-09,11.295087814331055
2022-08-10,11.50723648071289
2022-08-11,11.843748092651367
2022-08-12,12.20952320098877
2022-08-15,11.653545379638672
2022-08-16,11.704753875732422
2022-08-17,11.902271270751953
2022-08-18,11.573074340820312
2022-08-19,11.243878364562988
2022-08-22,10.870789527893066
2022-08-23,11.880325317382812
2022-08-24,11.668176651000977
2022-08-25,11.675492286682129
2022-08-26,10.980524063110352
2022-08-29,10.607433319091797
2022-08-30,10.27092170715332
2022-08-31,10.095352172851562
2022-09-01,9.927093505859375
2022-09-02,9.817362785339355
2022-09-05,10.014880180358887
2022-09-06,9.649106979370117
2022-09-08,9.480851173400879
2022-09-09,10.322129249572754
2022-09-12,10.395284652709961
2022-09-13,9.90514850616455
2022-09-14,9.517427444458008
2022-09-15,9.458904266357422
2022-09-16,9.583267211914062
2022-09-19,9.970987319946289
2022-09-20,9.583267211914062
2022-09-21,9.158970832824707
2022-09-22,9.495482444763184
2022-09-23,9.385747909545898
2022-09-26,9.01266098022461
2022-09-27,8.851720809936523
2022-09-28,8.932191848754883
2022-09-29,8.807827949523926
2022-09-30,9.305278778076172
2022-10-03,9.692999839782715
2022-10-04,10.16850471496582
2022-10-05,10.468440055847168
2022-10-06,10.475754737854004
2022-10-07,10.461125373840332
2022-10-10,10.212398529052734
2022-10-11,10.080718994140625
2022-10-13,10.007564544677734
2022-10-14,9.415011405944824
2022-10-17,9.34917163848877
2022-10-18,9.627161026000977
2022-10-19,9.415011405944824
2022-10-20,9.788101196289062
2022-10-21,10.380654335021973
2022-10-24,9.539374351501465
2022-10-25,9.451589584350586
2022-10-26,9.605213165283203
2022-10-27,9.554006576538086
2022-10-28,9.005345344543457
2022-10-31,8.9833984375
2022-11-01,9.400381088256836
2022-11-03,9.34917163848877
2022-11-04,9.941725730895996
2022-11-07,9.605213165283203
2022-11-08,9.927093505859375
2022-11-09,9.788101196289062
2022-11-10,9.663738250732422
2022-11-11,11.287772178649902
2022-11-14,10.936630249023438
2022-11-16,10.81226634979248
2022-11-17,10.68790340423584
2022-11-18,10.307499885559082
2022-11-21,10.190451622009277
2022-11-22,10.548910140991211
2022-11-23,10.570856094360352
2022-11-24,10.878106117248535
2022-11-25,10.965890884399414
2022-11-28,10.504951477050781
2022-11-29,11.394259452819824
2022-11-30,11.529243469238281
2022-12-01,11.378378868103027
2022-12-02,11.5213041305542
2022-12-05,11.53718376159668
2022-12-06,11.672168731689453
2022-12-07,11.44984245300293
2022-12-08,11.1798734664917
2022-12-09,11.759511947631836
2022-12-12,11.402199745178223
2022-12-13,11.021068572998047
2022-12-14,11.402199745178223
2022-12-15,11.14017105102539
2022-12-16,11.04488754272461
2022-12-19,10.822562217712402
2022-12-20,11.243395805358887
2022-12-21,11.306917190551758
2022-12-22,11.298977851867676
2022-12-23,11.04488754272461
2022-12-26,11.227514266967773
2022-12-27,11.481602668762207
2022-12-28,11.743632316589355
2022-12-29,11.980664253234863
2023-01-02,12.120643615722656
2023-01-03,11.980664253234863
2023-01-04,12.07123851776123
2023-01-05,12.869950294494629
2023-01-06,13.39693546295166
2023-01-09,13.454573631286621
2023-01-10,14.09683609008789
2023-01-11,14.121537208557129
2023-01-12,13.940387725830078
2023-01-13,13.907449722290039
2023-01-16,13.676896095275879
2023-01-17,13.816875457763672
2023-01-18,14.253283500671387
2023-01-19,14.335625648498535
2023-01-20,14.681458473205566
2023-01-23,14.780269622802734
2023-01-24,14.516776084899902
2023-01-25,14.500308990478516
2023-01-26,15.142571449279785
2023-01-27,14.986122131347656
2023-01-30,15.068463325500488
2023-01-31,15.233145713806152
2023-02-01,15.241381645202637
2023-02-02,14.409732818603516
2023-02-03,14.516776084899902
2023-02-06,14.22034740447998
2023-02-07,14.236817359924316
2023-02-08,14.253283500671387
2023-02-09,14.07213306427002
2023-02-10,14.047430038452148
2023-02-13,13.989791870117188
2023-02-14,14.030962944030762
2023-02-15,14.549713134765625
2023-02-16,14.78850269317627
2023-02-17,14.327390670776367
2023-02-22,14.286221504211426
2023-02-23,14.352093696594238
2023-02-24,13.602788925170898
2023-02-27,13.775704383850098
2023-02-28,13.726300239562988
2023-03-01,14.77203369140625
2023-03-02,14.632054328918457
2023-03-03,15.019059181213379
2023-03-06,14.442670822143555
2023-03-07,14.245049476623535
2023-03-08,14.813204765319824
2023-03-09,13.619256973266602
2023-03-10,13.108739852905273
2023-03-13,13.224017143249512
2023-03-14,12.944056510925293
2023-03-15,12.161815643310547
2023-03-16,12.170048713684082
2023-03-17,12.021834373474121
2023-03-20,11.79951286315918
2023-03-21,11.651298522949219
2023-03-22,11.725404739379883
2023-03-23,11.354869842529297
2023-03-24,11.338400840759277
2023-03-27,11.404274940490723
2023-03-28,11.873619079589844
2023-03-29,12.120643615722656
2023-03-30,12.779375076293945
2023-03-31,12.7135009765625
2023-04-03,12.433541297912598
2023-04-04,12.244155883789062
2023-04-05,12.104175567626953
2023-04-06,11.997130393981934
2023-04-10,12.4500093460083
2023-04-11,13.314594268798828
2023-04-12,13.199315071105957
2023-04-13,12.87818431854248
2023-04-14,11.931259155273438
2023-04-17,12.08770751953125
2023-04-18,12.31826400756836
2023-04-19,12.021834373474121
2023-04-20,11.964195251464844
2023-04-24,11.56895637512207
2023-04-25,11.272528648376465
2023-04-26,11.165485382080078
2023-04-27,11.396039962768555
2023-04-28,11.700702667236328
2023-05-02,10.960577011108398
2023-05-03,11.081212043762207
2023-05-04,10.391868591308594
2023-05-05,11.124296188354492
2023-05-08,11.408650398254395
2023-05-09,11.425884246826172
2023-05-10,11.210464477539062
2023-05-11,11.038127899169922
2023-05-12,10.995044708251953
2023-05-15,11.201847076416016
2023-05-16,10.93472671508789
2023-05-17,11.408650398254395
2023-05-18,11.477584838867188
2023-05-19,11.546520233154297
2023-05-22,11.546520233154297
2023-05-23,11.296632766723633
2023-05-24,10.865791320800781
2023-05-25,10.615903854370117
2023-05-26,10.76239013671875
2023-05-29,10.745157241821289
2023-05-30,10.340167045593262
2023-05-31,10.4694185256958
2023-06-01,10.529736518859863
2023-06-02,11.046744346618652
2023-06-05,11.150146484375
2023-06-06,11.382800102233887
2023-06-07,11.124296188354492
2023-06-09,11.21908187866211
2023-06-12,10.917492866516113
2023-06-13,10.857175827026367
2023-06-14,11.262164115905762
2023-06-15,11.391417503356934
2023-06-16,11.563753128051758
2023-06-19,11.563753128051758
2023-06-20,11.305249214172363
2023-06-21,11.253548622131348
2023-06-22,11.081212043762207
2023-06-23,11.0553617477417
2023-06-26,11.184614181518555
2023-06-27,11.279398918151855
2023-06-28,11.012276649475098
2023-06-29,11.14153003692627
2023-06-30,10.45218563079834
2023-07-03,10.607288360595703
2023-07-04,10.615903854370117
2023-07-05,10.633138656616211
2023-07-06,10.478035926818848
2023-07-07,10.960577011108398
2023-07-10,10.598671913146973
2023-07-11,10.67622184753418
2023-07-12,10.822709083557129
2023-07-13,11.175997734069824
2023-07-14,11.107063293457031
2023-07-17,11.098445892333984
2023-07-18,11.046744346618652
2023-07-19,10.943343162536621
2023-07-20,10.926109313964844
2023-07-21,10.960577011108398
2023-07-24,11.244932174682617
2023-07-25,11.908426284790039
2023-07-26,12.0204439163208
2023-07-27,11.856725692749023
2023-07-28,11.598219871520996
2023-07-31,11.9256591796875
2023-08-01,11.805023193359375
2023-08-02,11.460351943969727
2023-08-03,11.296632766723633
2023-08-04,11.132913589477539
2023-08-07,11.089829444885254
2023-08-08,10.97780990600586
2023-08-09,10.84855842590332
2023-08-10,10.779623985290527
2023-08-11,10.736539840698242
2023-08-14,10.59005355834961
2023-08-15,10.521120071411133
2023-08-16,10.4694185256958
2023-08-17,10.3746337890625
2023-08-18,10.529736518859863
2023-08-21,10.478035926818848
2023-08-22,10.54697036743164
2023-08-23,10.564203262329102
2023-08-24,10.322933197021484
2023-08-25,10.253997802734375
2023-08-28,10.297082901000977
2023-08-29,10.486653327941895
2023-08-30,10.54697036743164
2023-08-31,10.434951782226562
2023-09-01,10.607288360595703
2023-09-04,10.857175827026367
2023-09-05,10.67622184753418
2023-09-06,10.486653327941895
2023-09-08,10.2798490524292
2023-09-11,10.45218563079834
2023-09-12,10.4694185256958
2023-09-13,10.383251190185547
2023-09-14,10.76239013671875
2023-09-15,10.702073097229004
2023-09-18,10.66760540008545
2023-09-19,10.693455696105957
2023-09-20,10.693455696105957
2023-09-21,10.538352966308594
2023-09-22,10.426335334777832
2023-09-25,10.383251190185547
2023-09-26,10.340167045593262
2023-09-27,10.2798490524292
2023-09-28,10.36601734161377
2023-09-29,10.460803031921387
2023-10-02,10.357401847839355
2023-10-03,10.167830467224121
2023-10-04,9.961028099060059
2023-10-05,9.874859809875488
2023-10-06,9.917943000793457
2023-10-09,9.823158264160156
2023-10-10,10.012727737426758
2023-10-11,10.14198112487793
2023-10-13,10.029962539672852
2023-10-16,10.047195434570312
2023-10-17,10.038578033447266
2023-10-18,9.736990928649902
2023-10-19,9.693906784057617
2023-10-20,9.37508487701416
2023-10-23,9.435401916503906
2023-10-24,9.59050464630127
2023-10-25,9.512953758239746
2023-10-26,9.728373527526855
2023-10-27,9.797307968139648
2023-10-30,9.909326553344727
2023-10-31,10.133363723754883
2023-11-01,10.314316749572754
2023-11-03,10.917492866516113
2023-11-06,10.926109313964844
2023-11-07,10.943343162536621
2023-11-08,10.943343162536621
2023-11-09,10.788241386413574
2023-11-10,10.917492866516113
2023-11-13,10.891642570495605
2023-11-14,11.83949089050293
2023-11-16,12.658086776733398
2023-11-17,12.804573059082031
2023-11-20,14.019542694091797
2023-11-21,14.139431953430176
2023-11-22,14.4644775390625
2023-11-23,14.247780799865723
2023-11-24,14.103316307067871
2023-11-27,14.446418762207031
2023-11-28,14.599912643432617
2023-11-29,14.708261489868164
2023-11-30,14.825637817382812
2023-12-01,15.493783950805664
2023-12-04,15.358349800109863
2023-12-05,15.51184368133545
2023-12-06,15.466696739196777
2023-12-07,15.322233200073242
2023-12-08,15.529901504516602
2023-12-11,15.475726127624512
2023-12-12,15.48475456237793
2023-12-13,15.818829536437988
2023-12-14,15.900090217590332
2023-12-15,16.27931022644043
2023-12-18,16.73076057434082
2023-12-19,16.884252548217773
2023-12-20,16.59532356262207
2023-12-21,17.200267791748047
2023-12-22,17.25444221496582
2023-12-26,17.480167388916016
2023-12-27,17.615602493286133
2023-12-28,17.75103759765625
