Price,VALE3.SA_Close
2021-12-30,58.93318176269531
2022-01-03,58.96342468261719
2022-01-04,58.267948150634766
2022-01-05,58.81979751586914
2022-01-06,60.006622314453125
2022-01-07,63.49907302856445
2022-01-10,62.74312973022461
2022-01-11,63.93751525878906
2022-01-12,64.63298034667969
2022-01-13,63.65024948120117
2022-01-14,64.02066802978516
2022-01-17,63.68805694580078
2022-01-18,65.24530029296875
2022-01-19,66.68158721923828
2022-01-20,65.54766845703125
2022-01-21,64.18697357177734
2022-01-24,63.400794982910156
2022-01-25,63.54443359375
2022-01-26,63.72585678100586
2022-01-27,63.869476318359375
2022-01-28,63.24205780029297
2022-01-31,61.13298797607422
2022-02-01,64.48934936523438
2022-02-02,64.85221099853516
2022-02-03,64.82196044921875
2022-02-04,66.52283477783203
2022-02-07,68.13299560546875
2022-02-08,69.0854721069336
2022-02-09,69.10059356689453
2022-02-10,70.960205078125
2022-02-11,69.52392578125
2022-02-14,69.22154998779297
2022-02-15,67.16539001464844
2022-02-16,67.65674591064453
2022-02-17,64.74637603759766
2022-02-18,64.8824462890625
2022-02-21,64.93534851074219
2022-02-22,66.06172180175781
2022-02-23,65.36624145507812
2022-02-24,66.17510986328125
2022-02-25,69.75826263427734
2022-03-02,75.32955169677734
2022-03-03,75.36734771728516
2022-03-04,77.08333587646484
2022-03-07,79.42675018310547
2022-03-08,75.94185638427734
2022-03-09,73.93952178955078
2022-03-10,76.3808822631836
2022-03-11,75.98053741455078
2022-03-14,71.90635681152344
2022-03-15,69.841796875
2022-03-16,71.53739929199219
2022-03-17,74.02587890625
2022-03-18,75.43102264404297
2022-03-21,77.56623840332031
2022-03-22,75.83137512207031
2022-03-23,75.713623046875
2022-03-24,76.07473754882812
2022-03-25,74.75592041015625
2022-03-28,74.84227752685547
2022-03-29,74.19857025146484
2022-03-30,75.2583236694336
2022-03-31,75.04638671875
2022-04-01,76.11397552490234
2022-04-04,76.88329315185547
2022-04-05,74.66170501708984
2022-04-06,75.79212188720703
2022-04-07,76.24742889404297
2022-04-08,74.69312286376953
2022-04-11,73.79036712646484
2022-04-12,73.29582214355469
2022-04-13,73.31937408447266
2022-04-14,72.29100799560547
2022-04-18,71.0978012084961
2022-04-19,68.82913970947266
2022-04-20,67.0393295288086
2022-04-22,63.15355682373047
2022-04-25,62.0781135559082
2022-04-26,61.23030471801758
2022-04-27,64.50377655029297
2022-04-28,66.09732055664062
2022-04-29,65.38298034667969
2022-05-02,65.09252166748047
2022-05-03,64.76283264160156
2022-05-04,64.22117614746094
2022-05-05,63.05937194824219
2022-05-06,62.6119270324707
2022-05-09,60.044944763183594
2022-05-10,59.2991943359375
2022-05-11,61.77195739746094
2022-05-12,61.15181350708008
2022-05-13,61.081153869628906
2022-05-16,62.91021728515625
2022-05-17,62.643306732177734
2022-05-18,61.05760192871094
2022-05-19,62.68255615234375
2022-05-20,63.7894172668457
2022-05-23,65.09252166748047
2022-05-24,65.97172546386719
2022-05-25,66.17584228515625
2022-05-26,66.13658142089844
2022-05-27,67.29054260253906
2022-05-30,68.02059173583984
2022-05-31,67.67518615722656
2022-06-01,69.26874542236328
2022-06-02,70.57185363769531
2022-06-03,69.44144439697266
2022-06-06,69.51210021972656
2022-06-07,71.13705444335938
2022-06-08,68.6878433227539
2022-06-09,66.3642349243164
2022-06-10,66.37993621826172
2022-06-13,64.276123046875
2022-06-14,64.15052032470703
2022-06-15,64.11125946044922
2022-06-17,60.767154693603516
2022-06-20,59.267791748046875
2022-06-21,59.66030502319336
2022-06-22,59.15004348754883
2022-06-23,56.99128341674805
2022-06-24,58.576988220214844
2022-06-27,61.269561767578125
2022-06-28,62.368560791015625
2022-06-29,61.850467681884766
2022-06-30,60.09989929199219
2022-07-01,58.95378875732422
2022-07-04,58.61624526977539
2022-07-05,58.32578659057617
2022-07-06,58.87528991699219
2022-07-07,60.58659744262695
2022-07-08,59.18930435180664
2022-07-11,57.171836853027344
2022-07-12,57.34453201293945
2022-07-13,57.14828872680664
2022-07-14,53.34101486206055
2022-07-15,53.670719146728516
2022-07-18,53.95332336425781
2022-07-19,54.07106399536133
2022-07-20,52.90140914916992
2022-07-21,53.827720642089844
2022-07-22,54.33012390136719
2022-07-25,55.33493423461914
2022-07-26,55.232879638671875
2022-07-27,55.35847473144531
2022-07-28,55.49192428588867
2022-07-29,54.754024505615234
2022-08-01,53.44306945800781
2022-08-02,55.14652633666992
2022-08-03,53.00345993041992
2022-08-04,52.69731140136719
2022-08-05,53.38026809692383
2022-08-08,53.835567474365234
2022-08-09,54.95027542114258
2022-08-10,54.989524841308594
2022-08-11,56.904930114746094
2022-08-12,57.63323974609375
2022-08-15,56.39470672607422
2022-08-16,57.64975357055664
2022-08-17,56.33690643310547
2022-08-18,55.91580581665039
2022-08-19,55.288272857666016
2022-08-22,54.479103088378906
2022-08-23,57.97176742553711
2022-08-24,56.105709075927734
2022-08-25,57.195621490478516
2022-08-26,56.33690643310547
2022-08-29,55.24699783325195
2022-08-30,53.645145416259766
2022-08-31,53.25707244873047
2022-09-01,52.7534065246582
2022-09-02,51.95248794555664
2022-09-05,53.8515739440918
2022-09-06,52.57175064086914
2022-09-08,53.26533508300781
2022-09-09,57.42682647705078
2022-09-12,57.930484771728516
2022-09-13,56.35342025756836
2022-09-14,55.32130432128906
2022-09-15,56.43599319458008
2022-09-16,56.35342025756836
2022-09-19,58.17818832397461
2022-09-20,57.34424591064453
2022-09-21,56.5185546875
2022-09-22,57.81488800048828
2022-09-23,56.61763381958008
2022-09-26,56.74149703979492
2022-09-27,55.89928436279297
2022-09-28,56.427734375
2022-09-29,56.50204849243164
2022-09-30,59.482791900634766
2022-10-03,61.10114288330078
2022-10-04,62.579124450683594
2022-10-05,63.545188903808594
2022-10-06,62.116737365722656
2022-10-07,62.34794235229492
2022-10-10,61.0928840637207
2022-10-11,60.68003463745117
2022-10-13,59.598384857177734
2022-10-14,57.658016204833984
2022-10-17,58.56626892089844
2022-10-18,59.41673278808594
2022-10-19,58.71489715576172
2022-10-20,59.46627426147461
2022-10-21,61.20847702026367
2022-10-24,59.3919563293457
2022-10-25,59.3919563293457
2022-10-26,60.713069915771484
2022-10-27,58.549766540527344
2022-10-28,55.692867279052734
2022-10-31,55.42864227294922
2022-11-01,57.1130485534668
2022-11-03,55.445159912109375
2022-11-04,59.656185150146484
2022-11-07,59.34242248535156
2022-11-08,61.142425537109375
2022-11-09,60.39930725097656
2022-11-10,61.555267333984375
2022-11-11,67.95438385009766
2022-11-14,68.78831481933594
2022-11-16,68.0699691772461
2022-11-17,68.61492919921875
2022-11-18,66.74060821533203
2022-11-21,65.98922729492188
2022-11-22,66.17089080810547
2022-11-23,66.82318878173828
2022-11-24,67.25253295898438
2022-11-25,66.79840850830078
2022-11-28,67.1286849975586
2022-11-29,69.72135162353516
2022-11-30,70.76998901367188
2022-12-01,71.1580581665039
2022-12-02,71.66999053955078
2022-12-05,71.59567260742188
2022-12-06,72.63604736328125
2022-12-07,70.05162811279297
2022-12-08,70.91034698486328
2022-12-09,73.27182006835938
2022-12-12,71.08374786376953
2022-12-13,71.38367462158203
2022-12-14,71.98847198486328
2022-12-15,72.220458984375
2022-12-16,70.9859848022461
2022-12-19,70.72916412353516
2022-12-20,71.04398345947266
2022-12-21,71.449951171875
2022-12-22,71.04398345947266
2022-12-23,71.5162353515625
2022-12-26,72.1707534790039
2022-12-27,73.89402770996094
2022-12-28,73.72833251953125
2022-12-29,73.63719177246094
2023-01-02,74.0680160522461
2023-01-03,73.93545532226562
2023-01-04,74.0680160522461
2023-01-05,75.31077575683594
2023-01-06,76.50381469726562
2023-01-09,76.586669921875
2023-01-10,77.53116607666016
2023-01-11,77.25775146484375
2023-01-12,77.6637191772461
2023-01-13,77.73001098632812
2023-01-16,76.42924499511719
2023-01-17,76.32982635498047
2023-01-18,77.33231353759766
2023-01-19,77.6637191772461
2023-01-20,77.870849609375
2023-01-23,78.12767791748047
2023-01-24,78.95618438720703
2023-01-25,79.70181274414062
2023-01-26,81.19313049316406
2023-01-27,78.97274780273438
2023-01-30,78.6910629272461
2023-01-31,78.30166625976562
2023-02-01,77.43172454833984
2023-02-02,73.85261535644531
2023-02-03,73.6951904296875
2023-02-06,72.77555847167969
2023-02-07,73.25608825683594
2023-02-08,73.504638671875
2023-02-09,73.23123168945312
2023-02-10,71.91392517089844
2023-02-13,71.83934783935547
2023-02-14,72.16246795654297
2023-02-15,73.73661804199219
2023-02-16,73.89402770996094
2023-02-17,72.93296813964844
2023-02-22,72.37787628173828
2023-02-23,72.03819274902344
2023-02-24,70.45574951171875
2023-02-27,70.45574951171875
2023-02-28,70.68773651123047
2023-03-01,73.9023208618164
2023-03-02,73.73661804199219
2023-03-03,73.98516845703125
2023-03-06,71.3753890991211
2023-03-07,70.6960220336914
2023-03-08,71.34225463867188
2023-03-09,70.40604400634766
2023-03-10,70.17406463623047
2023-03-13,70.46403503417969
2023-03-14,71.10553741455078
2023-03-15,68.96338653564453
2023-03-16,69.2174072265625
2023-03-17,70.04717254638672
2023-03-20,70.62290954589844
2023-03-21,70.03022766113281
2023-03-22,69.15813446044922
2023-03-23,67.38007354736328
2023-03-24,66.60958099365234
2023-03-27,66.49951171875
2023-03-28,67.20226287841797
2023-03-29,68.16749572753906
2023-03-30,69.27667236328125
2023-03-31,67.9812240600586
2023-04-03,67.99816131591797
2023-04-04,66.07616424560547
2023-04-05,65.10245513916016
2023-04-06,64.98392486572266
2023-04-10,66.23703002929688
2023-04-11,69.73387908935547
2023-04-12,68.24370574951172
2023-04-13,67.32080078125
2023-04-14,66.72811126708984
2023-04-17,65.93222045898438
2023-04-18,66.49951171875
2023-04-19,64.56058502197266
2023-04-20,63.21432876586914
2023-04-24,60.928245544433594
2023-04-25,59.26873016357422
2023-04-26,59.497337341308594
2023-04-27,60.7589111328125
2023-04-28,61.30079650878906
2023-05-02,58.87924575805664
2023-05-03,58.422027587890625
2023-05-04,56.610103607177734
2023-05-05,58.455894470214844
2023-05-08,59.24332046508789
2023-05-09,59.85294723510742
2023-05-10,58.72683334350586
2023-05-11,57.58379364013672
2023-05-12,57.64306640625
2023-05-15,58.47282409667969
2023-05-16,57.2705192565918
2023-05-17,59.167118072509766
2023-05-18,59.251792907714844
2023-05-19,58.59983444213867
2023-05-22,57.660003662109375
2023-05-23,56.3560905456543
2023-05-24,55.077579498291016
2023-05-25,54.908233642578125
2023-05-26,56.161354064941406
2023-05-29,55.738006591796875
2023-05-30,54.425621032714844
2023-05-31,54.02767562866211
2023-06-01,55.17072296142578
2023-06-02,57.52452850341797
2023-06-05,57.050376892089844
2023-06-06,57.236656188964844
2023-06-07,58.14261245727539
2023-06-09,57.8801383972168
2023-06-12,56.83024215698242
2023-06-13,57.431392669677734
2023-06-14,58.4389533996582
2023-06-15,58.89616775512695
2023-06-16,58.98930358886719
2023-06-19,58.760711669921875
2023-06-20,57.245121002197266
2023-06-21,56.66937255859375
2023-06-22,56.36455535888672
2023-06-23,55.797271728515625
2023-06-26,55.91581344604492
2023-06-27,56.5847053527832
2023-06-28,54.79816436767578
2023-06-29,55.46706008911133
2023-06-30,54.374820709228516
2023-07-03,56.07667922973633
2023-07-04,55.797271728515625
2023-07-05,55.30617904663086
2023-07-06,54.908233642578125
2023-07-07,55.424720764160156
2023-07-10,54.57802200317383
2023-07-11,56.373023986816406
2023-07-12,56.770973205566406
2023-07-13,58.09181594848633
2023-07-14,58.09181594848633
2023-07-17,57.448326110839844
2023-07-18,57.0842399597168
2023-07-19,56.93184280395508
2023-07-20,57.0588493347168
2023-07-21,57.40599822998047
2023-07-24,59.141719818115234
2023-07-25,60.970584869384766
2023-07-26,60.7589111328125
2023-07-27,59.62433624267578
2023-07-28,57.262046813964844
2023-07-31,58.55750274658203
2023-08-01,57.744667053222656
2023-08-02,56.80483627319336
2023-08-03,57.16044998168945
2023-08-04,57.20277786254883
2023-08-07,57.49066925048828
2023-08-08,57.11811447143555
2023-08-09,56.601627349853516
2023-08-10,55.932735443115234
2023-08-11,55.46706008911133
2023-08-14,53.991641998291016
2023-08-15,53.45957565307617
2023-08-16,53.25023651123047
2023-08-17,54.0003662109375
2023-08-18,53.39851760864258
2023-08-21,53.46829605102539
2023-08-22,54.58476638793945
2023-08-23,54.98599624633789
2023-08-24,54.25331497192383
2023-08-25,54.13991928100586
2023-08-28,54.91621398925781
2023-08-29,56.66941833496094
2023-08-30,56.67814254760742
2023-08-31,56.76536560058594
2023-09-01,60.088600158691406
2023-09-04,60.533443450927734
2023-09-05,60.27176284790039
2023-09-06,59.3035774230957
2023-09-08,58.18711853027344
2023-09-11,59.02446365356445
2023-09-12,58.98085403442383
2023-09-13,58.75407028198242
2023-09-14,61.16145324707031
2023-09-15,60.655555725097656
2023-09-18,59.94031524658203
2023-09-19,60.05370330810547
2023-09-20,60.45493698120117
2023-09-21,58.876190185546875
2023-09-22,59.31230545043945
2023-09-25,58.09116744995117
2023-09-26,57.18403244018555
2023-09-27,57.306148529052734
2023-09-28,58.17838668823242
2023-09-29,58.94596481323242
2023-10-02,58.43133544921875
2023-10-03,58.07372283935547
2023-10-04,57.454437255859375
2023-10-05,57.4806022644043
2023-10-06,58.317955017089844
2023-10-09,57.899269104003906
2023-10-10,58.248172760009766
2023-10-11,58.75407028198242
2023-10-13,58.08244705200195
2023-10-16,58.701744079589844
2023-10-17,59.18146514892578
2023-10-18,57.00959014892578
2023-10-19,56.18968200683594
2023-10-20,54.6719856262207
2023-10-23,54.567317962646484
2023-10-24,55.81462478637695
2023-10-25,55.76228332519531
2023-10-26,56.9572639465332
2023-10-27,58.93723678588867
2023-10-30,59.46930694580078
2023-10-31,60.18454360961914
2023-11-01,61.335899353027344
2023-11-03,62.10346603393555
2023-11-06,62.36514663696289
2023-11-07,61.126564025878906
2023-11-08,61.17017364501953
2023-11-09,61.46674346923828
2023-11-10,62.408756256103516
2023-11-13,62.277915954589844
2023-11-14,64.20557403564453
2023-11-16,64.63296508789062
2023-11-17,64.75507354736328
2023-11-20,66.3425521850586
2023-11-21,67.9474868774414
2023-11-22,65.935302734375
2023-11-23,65.52127838134766
2023-11-24,64.96631622314453
2023-11-27,64.57872009277344
2023-11-28,64.71966552734375
2023-11-29,64.70203399658203
2023-11-30,65.05439758300781
2023-12-01,66.26123046875
2023-12-04,64.77251434326172
2023-12-05,64.17350006103516
2023-12-06,63.75067901611328
2023-12-07,63.953277587890625
2023-12-08,64.12945556640625
2023-12-11,64.18231964111328
2023-12-12,64.29682922363281
2023-12-13,64.30563354492188
2023-12-14,64.65798950195312
2023-12-15,65.0632095336914
2023-12-18,65.37152862548828
2023-12-19,65.82959747314453
2023-12-20,65.61817932128906
2023-12-21,67.80281066894531
2023-12-22,67.29187774658203
2023-12-26,67.52973175048828
2023-12-27,68.18159484863281
2023-12-28,68.00540924072266
