Previsões Razoáveis,Estratégia Usada,Total de Transações,Retorno Bruto (%),Retorno Liquido (%),Max Drawdown (%),Sharpe Ratio,Total Custos (R$),Total Impostos (R$),Min Previsto,Max Previsto,Média Previsto,Ticker,Janela
True,Trading Realista (B3),12,-38.53600198540431,-38.985628877235165,-45.70820245568894,-0.8495635593443543,44.962689183085395,0.0,6.9679327,13.296474,10.282142034444446,BEEF3.SA,Janela_5
True,Trading Realista (B3),12,-33.17944240584589,-33.646399877403795,-40.343263649985,-0.6777220786977756,46.34453849319214,0.35120866259804595,7.235546,12.99399,10.14269440056338,BEEF3.SA,Janela_10
True,Trading Realista (B3),32,-33.77179389419296,-34.744758688796345,-41.86557285969817,-0.7272502115885731,96.94527079774062,0.35120866259804595,6.952409,13.189077,10.091812824285714,BEEF3.SA,Janela_15
True,Trading Realista (B3),48,-46.15458214611354,-47.43693782162631,-51.81447082285647,-1.1986196848353636,127.32021219429984,0.9153553569770382,7.0523143,13.357982,9.940521673333333,BEEF3.SA,Janela_20
True,Trading Realista (B3),6,53.83877358084492,51.989275797565995,-38.7417201349637,0.8425648027831687,34.87793628288999,150.07184204500308,10.366938,14.123899,11.360700879166668,BRFS3.SA,Janela_5
True,Trading Realista (B3),10,58.34702574570774,56.20148564800047,-35.23920219086795,0.8907779084036245,60.54714019308937,154.0068695776375,10.196596,14.210651,11.400867225352112,BRFS3.SA,Janela_10
True,Trading Realista (B3),4,82.66130179671575,80.0974127682617,-35.23920219086794,1.1314114447467276,24.350409980716318,232.03849286468454,10.313664,13.724752,11.288897338571429,BRFS3.SA,Janela_15
True,Trading Realista (B3),6,78.03989374168847,75.37652674192631,-35.23920219086794,1.0871960226864381,37.20976406795579,229.12693590825788,11.075073,14.188229,11.634580420289856,BRFS3.SA,Janela_20
True,Trading Realista (B3),36,-0.9898381393242198,-2.797209011561299,-20.791396756686098,-0.015317493444333238,139.5634909775065,41.17359624620144,54.769814,74.16478,62.89051842222222,VALE3.SA,Janela_5
True,Trading Realista (B3),46,-4.151417621293404,-5.851949032642024,-21.0194806229104,-0.15853327308169435,170.05314113486187,0.0,54.652206,73.64194,61.62232045915493,VALE3.SA,Janela_10
True,Trading Realista (B3),52,-8.219895045425,-10.288217242694609,-27.04246171972776,-0.30048223950177616,174.49194576195973,32.340273965000684,54.308044,76.85426,62.30263350285714,VALE3.SA,Janela_15
True,Trading Realista (B3),70,-1.2060530842056687,-3.870564440740873,-23.578645162638576,-0.08790288924281815,249.17345310205727,17.277682551462764,50.819267,75.161804,61.38823620579709,VALE3.SA,Janela_20
True,Trading Realista (B3),30,16.48698678026274,15.219505003436462,-6.145771362336677,1.103807671505444,122.06438854224186,4.683789140387029,13.952577,24.461023,16.780018595833337,JBSS3.SA,Janela_5
True,Trading Realista (B3),6,20.79684128615845,20.5647254518507,-26.968327296676325,0.6381710442082603,23.211583430775374,0.0,15.377197,25.373518,18.76425957887324,JBSS3.SA,Janela_10
True,Trading Realista (B3),2,21.38391106739864,21.29537350297169,-26.96832729667632,0.6573930864480397,8.853756442695945,0.0,17.601301,25.29925,20.694048945714286,JBSS3.SA,Janela_15
True,Trading Realista (B3),2,21.777163580867054,21.6884687154347,-26.968327296676325,0.6711903015730868,8.86948654323468,0.0,16.34845,25.10826,19.34316411304348,JBSS3.SA,Janela_20
True,Trading Realista (B3),28,53.238091512255416,50.365161691564516,-10.645012216941689,1.5386419307755503,138.86424687501736,148.42873519407286,10.431848,13.568785,11.199592376388889,SOJA3.SA,Janela_5
True,Trading Realista (B3),10,35.8313839269241,35.0791184220917,-14.967094468461323,1.071748961374562,50.530048729953776,24.696501753286054,10.858762,14.415308,11.702664866197184,SOJA3.SA,Janela_10
True,Trading Realista (B3),28,51.726937758294135,48.557596812217234,-12.595084739156215,1.472353938235295,143.21997004864684,173.71412455904283,10.447226,14.155717,11.444593447142857,SOJA3.SA,Janela_15
True,Trading Realista (B3),12,40.58255457481968,39.07759864759015,-14.967094468461307,1.2093642077700166,59.77499702608195,90.72059569687221,10.899397,13.954016,11.623743686956521,SOJA3.SA,Janela_20
True,Trading Realista (B3),40,2.2025548436903954,0.06135640493312167,-23.824701560181264,0.08773542344719734,155.6524837145515,58.467360161175165,37.320923,52.168716,45.86675355555556,SUZB3.SA,Janela_5
True,Trading Realista (B3),66,0.8217107681027482,-2.7531985355411597,-25.269697239772633,-0.007870196828529326,248.55396478984397,108.936965574546,36.292202,54.14424,46.37154748169014,SUZB3.SA,Janela_10
True,Trading Realista (B3),24,-2.17524296870768,-3.35538595996537,-25.84732668718025,-0.055153129217247875,88.8627499202024,29.15154920556673,37.572403,53.266468,46.10737766285715,SUZB3.SA,Janela_15
True,Trading Realista (B3),42,15.358716386500618,12.64687772272524,-21.161824025666085,0.5791666066201219,178.98294543794714,92.20092093959107,38.28282,53.243423,46.4245221768116,SUZB3.SA,Janela_20
True,Sem transações,0,0.0,0.0,0.0,0.0,0.0,0.0,15.130935,16.53504,15.777552954166667,GGBR3.SA,Janela_5
True,Sem transações,0,0.0,0.0,0.0,0.0,0.0,0.0,14.809369,16.103897,15.495092461971831,GGBR3.SA,Janela_10
True,Sem transações,0,0.0,0.0,0.0,0.0,0.0,0.0,14.726762,16.040504,15.442972390000001,GGBR3.SA,Janela_15
True,Sem transações,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0608,16.702908,15.87440807536232,GGBR3.SA,Janela_20
True,Trading Realista (B3),18,31.56040976648064,29.36849849819273,-38.07605044535328,0.7195150030850818,82.79240376286295,136.39872306592855,11.091227,17.838554,13.218561798611113,CSNA3.SA,Janela_5
True,Trading Realista (B3),8,13.947128375154536,13.39294063210633,-38.489267693279565,0.4382223839531277,34.31779981996526,21.100974484856284,11.269419,16.983746,13.449687509859155,CSNA3.SA,Janela_10
True,Trading Realista (B3),12,-5.399554968560605,-5.816353240124227,-36.700175596258106,0.011995553166224795,41.67982715636229,0.0,11.172258,15.645166,12.860363999999999,CSNA3.SA,Janela_15
True,Trading Realista (B3),24,18.642610907098952,16.484535585764444,-32.15727493103695,0.5177667229525056,84.48407802437252,131.3234541090779,10.524379,16.91585,13.093967973913042,CSNA3.SA,Janela_20
